Celebrity,Season,Week,Estimated_Fan_Pct,Certainty_Std,CI_Lower,CI_Upper,CI_Width
Simone Biles,24,2,0.1011390096468385,0.0296730198494841,0.042979890741849665,0.15929812855182734,0.11631823780997769
David Ross,24,2,0.0685495528215042,0.0192280767651577,0.030862522361795104,0.1062365832812133,0.0753740609194182
Rashad Jennings,24,2,0.1040505271626186,0.0299104473229842,0.04542605040956957,0.16267500391566764,0.11724895350609807
Chris Kattan,24,2,0.0486876447926451,0.0105983720771659,0.027914835521399933,0.06946045406389026,0.04154561854249032
Erika Jayne,24,2,0.0888421321850637,0.0272175128655723,0.035495806968541994,0.14218845740158542,0.10669265043304343
Normani,24,2,0.0916965754688677,0.0278962035816233,0.03702001644888603,0.14637313448884937,0.10935311803996334
Nick Viall,24,2,0.0897818855359662,0.0244137637226475,0.041930908639577096,0.13763286243235529,0.09570195379277818
Charo,24,3,0.0564535433028143,0.0109740966988132,0.03494431377314043,0.07796277283248818,0.043018459059347744
Mr. T,24,3,0.0855337107906182,0.0197454256847746,0.04683267644845998,0.12423474513277641,0.07740206868431643
Heather Morris,24,3,0.0950018770887765,0.0261352743693443,0.04377673932486167,0.14622701485269132,0.10245027552782965
Nancy Kerrigan,24,3,0.078963049063969,0.0217974921621686,0.03623996442611855,0.12168613370181947,0.08544616927570092
Bonner Bolton,24,3,0.1005340846239622,0.0279289043766663,0.04579343204569625,0.15527473720222815,0.1094813051565319
Simone Biles,24,3,0.1059313807250184,0.0293141598851215,0.04847562735018026,0.16338713409985653,0.11491150674967626
David Ross,24,3,0.0732524468338747,0.0222630693291366,0.02961683094876697,0.11688806271898244,0.08727123177021548
Rashad Jennings,24,3,0.1115076891260382,0.0302089731641081,0.05229810172438633,0.1707172765276901,0.11841917480330376
Erika Jayne,24,3,0.0967734429285559,0.025054990899625,0.047665660765290906,0.1458812250918209,0.09821556432652997
Normani,24,3,0.0976009387258839,0.0301507778498821,0.03850541414011499,0.15669646331165282,0.11819104917153783
Nick Viall,24,3,0.0984478367904884,0.0261185883646806,0.04725540359571442,0.14964026998526236,0.10238486638954794
Mr. T,24,4,0.0647416370663481,0.010443565956699,0.044272247791218064,0.08521102634147813,0.04093877855026007
Heather Morris,24,4,0.0998809021647091,0.027812867013496,0.04536768281825694,0.15439412151116128,0.10902643869290433
Nancy Kerrigan,24,4,0.0896565110031293,0.0241578100032314,0.04230720339679576,0.13700581860946284,0.09469861521266709
Bonner Bolton,24,4,0.1074314921599441,0.0312304690686018,0.04621977278548457,0.16864321153440365,0.12242343874891908
Simone Biles,24,4,0.1158556769635047,0.0306612957102484,0.05575953737141783,0.17595181655559156,0.12019227918417372
David Ross,24,4,0.0846395571136614,0.0207710301904939,0.043928337940293355,0.12535077628702945,0.0814224383467361
Rashad Jennings,24,4,0.1216416662923255,0.0358577209364136,0.051360533256954846,0.19192279932769618,0.14056226607074135
Erika Jayne,24,4,0.1029407625338151,0.0266976805351152,0.050613308684989304,0.15526821638264088,0.10465490769765157
Normani,24,4,0.1097109032930149,0.0312731211040852,0.04841558592900791,0.1710062206570219,0.12259063472801399
Nick Viall,24,4,0.1035008914095475,0.0286722329704459,0.047303314787473544,0.15969846803162147,0.11239515324414792
Heather Morris,24,5,0.1150986044983213,0.0320234976178113,0.052332549167411146,0.17786465982923144,0.1255321106618203
Nancy Kerrigan,24,5,0.0976926618515148,0.0235130734299467,0.05160703792881927,0.14377828577421034,0.09217124784539107
Bonner Bolton,24,5,0.1234363285401413,0.0279963190197871,0.06856354326135858,0.17830911381892403,0.10974557055756545
Simone Biles,24,5,0.125428548436935,0.0348373953289822,0.05714725359212987,0.19370984328174012,0.13656258968961027
David Ross,24,5,0.1038107906006382,0.0193082019293626,0.0659667148190875,0.1416548663821889,0.07568815156310141
Rashad Jennings,24,5,0.1319379236834769,0.0364055872093213,0.06058297275320715,0.20329287461374665,0.1427099018605395
Erika Jayne,24,5,0.0702092848155746,0.0110239023455927,0.04860243621821291,0.09181613341293629,0.04321369719472338
Normani,24,5,0.1194270343121424,0.0298990707742471,0.06082485559461808,0.1780292130296667,0.11720435743504862
Nick Viall,24,5,0.1129588232612552,0.0283882664074969,0.05731782110256128,0.1685998254199491,0.11128200431738783
Heather Morris,24,6,0.0680397964737143,0.0100848001511353,0.04827358817748911,0.0878060047699395,0.03953241659245038
Nancy Kerrigan,24,6,0.1139510777671536,0.0238682628926684,0.06716928249752355,0.16073287303678366,0.09356359053926011
Bonner Bolton,24,6,0.1383525956660351,0.0335016433883277,0.07268937462491282,0.2040158167071574,0.1313264420822446
Simone Biles,24,6,0.1445279620038315,0.0376894843731373,0.07065657263248239,0.21839935137518063,0.14774277874269826
David Ross,24,6,0.1183179173277505,0.0237222777225353,0.07182225299158132,0.16481358166391968,0.09299132867233836
Rashad Jennings,24,6,0.1492703773167583,0.0356921608182513,0.07931374211298575,0.21922701252053084,0.1399132704075451
Normani,24,6,0.1333968285695294,0.0319928650956633,0.07069081298202932,0.19610284415702944,0.1254120311750001
Nick Viall,24,6,0.1341434448752269,0.0295985391088212,0.07613030822193734,0.19215658152851645,0.11602627330657911
Nancy Kerrigan,24,7,0.0819788248070568,0.0156177850471926,0.05136796611455931,0.1125896834995543,0.06122171738499499
Bonner Bolton,24,7,0.1641981936855272,0.0404049652095309,0.08500446187484664,0.24339192549620778,0.15838746362136114
Simone Biles,24,7,0.1641248239104313,0.0437885212072319,0.07829932234425677,0.2499503254766058,0.17165100313234904
David Ross,24,7,0.1275868609363218,0.0232199402824439,0.08207577798273175,0.17309794388991184,0.0910221659071801
Rashad Jennings,24,7,0.1624922005782077,0.0394306677411958,0.08520809180546393,0.23977630935095148,0.15456821754548755
Normani,24,7,0.1502051848350907,0.0386108533132394,0.07452791234114149,0.22588245732903994,0.15135454498789847
Nick Viall,24,7,0.1494139112473642,0.0372615959745556,0.07638118313723523,0.22244663935749315,0.1460654562202579
Bonner Bolton,24,8,0.1538630402931671,0.0256841298510955,0.10352214578501992,0.2042039348013143,0.10068178901629438
Simone Biles,24,8,0.2204766124339369,0.0573656517965842,0.10803993491263188,0.33291328995524194,0.22487335504261008
David Ross,24,8,0.1813520798440278,0.0389044464838978,0.1050993647355881,0.25760479495246746,0.15250543021687935
Rashad Jennings,24,8,0.2382813170722131,0.0618916060114399,0.11697376928979089,0.35958886485463526,0.24261509556484437
Normani,24,8,0.2060269503566548,0.0523303361149385,0.10345949157137534,0.30859440914193426,0.2051349175705589
Simone Biles,24,9,0.1692348212740423,0.0261095761700979,0.11806005198065042,0.22040959056743417,0.10234953858678375
David Ross,24,9,0.2505336960620118,0.0436118050749611,0.16505455811508807,0.33601283400893556,0.1709582758938475
Rashad Jennings,24,9,0.3032630394146318,0.0657096352469221,0.1744721543306645,0.4320539244985991,0.2575817701679346
Normani,24,9,0.276968443249314,0.0536728973161577,0.17176956450964492,0.3821673219889831,0.2103977574793382
Sasha Pieterse,25,2,0.1159924542157235,0.0320153396654189,0.053242388471502464,0.17874251995994456,0.12550013148844208
Frankie Muniz,25,2,0.0705193711288816,0.0207487991109946,0.029851724871332183,0.11118701738643101,0.08133529251509883
Jordan Fisher,25,2,0.0842469083512259,0.0215354528079028,0.042037420847736415,0.1264563958547154,0.084418975006979
Derek Fisher,25,2,0.0732983927829893,0.0200941838524341,0.03391379243221847,0.11268299313376014,0.07876920070154167
Nikki Bella,25,2,0.0894587160059575,0.026531601523685,0.037456777019534905,0.1414606549923801,0.10400387797284522
Terrell Owens,25,2,0.066638852571348,0.0198740762063664,0.027685663206869854,0.10559204193582614,0.07790637872895628
Victoria Arlen,25,2,0.0853056706583061,0.0260329147181357,0.03428115781076013,0.13633018350585208,0.10204902569509194
Barbara Corcoran,25,2,0.0489862999961912,0.0082531436275239,0.03281013848624436,0.06516246150613805,0.03235232301989369
Lindsey Stirling,25,2,0.071916029601941,0.0195698220388477,0.033559178405799514,0.11027288079808249,0.07671370239228298
Debbie Gibson,25,2,0.0631730769812561,0.0160100916855797,0.03179329727751989,0.0945528566849923,0.06275955940747241
Nick Lachey,25,2,0.0783271695771961,0.0197249232515435,0.03966632000417084,0.11698801915022136,0.07732169914605053
Drew Scott,25,2,0.0809566625236945,0.0236203221850103,0.034660831041074314,0.1272524940063147,0.09259166296524038
Vanessa Lachey,25,2,0.0711803956052886,0.01947225176744,0.0330147821411062,0.109346009069471,0.0763312269283648
Sasha Pieterse,25,4,0.1320927878197431,0.035817496696728,0.06189049429415622,0.20229508134532997,0.14040458705117376
Frankie Muniz,25,4,0.0868572076605034,0.0232834706867198,0.041221605114532586,0.1324928102064742,0.0912712050919416
Jordan Fisher,25,4,0.0955826353784797,0.0264520911341014,0.04373653675564096,0.14742873400131845,0.10369219724567749
Derek Fisher,25,4,0.0527110539197795,0.0096642452270455,0.033769133274770324,0.07165297456478868,0.03788384129001836
Nikki Bella,25,4,0.1060031965698754,0.0282284996018701,0.05067533735021001,0.1613310557895408,0.11065571843933078
Terrell Owens,25,4,0.0784462189785693,0.0198012741749245,0.03963572159571727,0.11725671636142132,0.07762099476570405
Victoria Arlen,25,4,0.0915380390959017,0.0265329263048774,0.039533503538342,0.1435425746534614,0.1040090711151194
Lindsey Stirling,25,4,0.0845069109609235,0.0244620136836744,0.036561364140921676,0.13245245778092532,0.09589109364000364
Nick Lachey,25,4,0.0923940660513236,0.023160863748939,0.046998773103403155,0.13778935899924405,0.0907905858958409
Drew Scott,25,4,0.097808181536813,0.0267232110138294,0.04543068794970738,0.15018567512391862,0.10475498717421124
Vanessa Lachey,25,4,0.0820597020280873,0.0222304402652859,0.038488039108126926,0.12563136494804766,0.08714332583992074
Sasha Pieterse,25,5,0.0691209257946038,0.0092977869483666,0.05089726337580526,0.08734458821340234,0.03644732483759708
Frankie Muniz,25,5,0.09390831833688,0.0251049390302706,0.04470263783754962,0.14311399883621037,0.09841136099866074
Jordan Fisher,25,5,0.1061994517064538,0.0306598848981024,0.046106077306173096,0.16629282610673451,0.12018674880056142
Nikki Bella,25,5,0.1172374224604113,0.031011642742861,0.05645460268440374,0.17802024223641885,0.1215656395520151
Terrell Owens,25,5,0.0939040069004498,0.0240426978746596,0.04678031906611698,0.1410276947347826,0.09424737566866562
Victoria Arlen,25,5,0.1038930788607008,0.0250485258984352,0.054797968099767815,0.1529881896216338,0.09819022152186599
Lindsey Stirling,25,5,0.0912521479915979,0.0229704499122422,0.0462300661636032,0.1362742298195926,0.09004416365598941
Nick Lachey,25,5,0.108806787340073,0.0236879039980194,0.062378495503954974,0.15523507917619103,0.09285658367223606
Drew Scott,25,5,0.1104551634130392,0.0282995966561516,0.054987953966982056,0.16592237285909633,0.11093441889211428
Vanessa Lachey,25,5,0.1052226971957901,0.025203046736682,0.05582472559189338,0.1546206687996868,0.09879594320779342
Frankie Muniz,25,6,0.112533829567103,0.0296467915547896,0.05442611811971539,0.1706415410144906,0.11621542289477521
Jordan Fisher,25,6,0.1253657238977168,0.0338031022381066,0.059111643511027864,0.19161980428440573,0.13250816077337785
Nikki Bella,25,6,0.1309464693033777,0.0366729968521209,0.059067395473220735,0.20282554313353465,0.14375814766031392
Terrell Owens,25,6,0.0949033286241559,0.0265820244161634,0.042802560768475634,0.14700409647983617,0.10420153571136054
Victoria Arlen,25,6,0.1218954371208067,0.031263026030708,0.06061990610061902,0.18317096814099437,0.12255106204037536
Lindsey Stirling,25,6,0.1036353348557597,0.0299210311724575,0.044990113757743,0.16228055595377638,0.11729044219603338
Nick Lachey,25,6,0.0817530116055328,0.0136979457308081,0.054905037973148926,0.10860098523791668,0.05369594726476776
Drew Scott,25,6,0.1253562851724557,0.0357074867002317,0.05536961124000156,0.19534295910490984,0.13997334786490828
Vanessa Lachey,25,6,0.1036105798530914,0.0265627539775935,0.051547582057008136,0.15567357764917467,0.10412599559216654
Frankie Muniz,25,7,0.1224051516035436,0.0329716853456079,0.05778064832615212,0.18702965488093506,0.12924900655478294
Jordan Fisher,25,7,0.141849479655992,0.0362590502536775,0.07078174115878412,0.21291721815319992,0.1421354769944158
Nikki Bella,25,7,0.0878998055586264,0.0134572319386664,0.06152363095884027,0.11427598015841255,0.05275234919957228
Terrell Owens,25,7,0.1205708191753082,0.0279278942297655,0.06583214648496782,0.17530949186564856,0.10947734538068074
Victoria Arlen,25,7,0.1391137731537275,0.0350729826195021,0.07037072721950338,0.20785681908795162,0.13748609186844823
Lindsey Stirling,25,7,0.127480497238195,0.0308469425101858,0.06702048991823083,0.18794050455815914,0.12092001463992831
Drew Scott,25,7,0.137219287624431,0.039520179894756,0.059759735030709235,0.21467884021815276,0.1549191051874435
Vanessa Lachey,25,7,0.1234611859901758,0.0337328285666108,0.05734484199961863,0.18957752998073296,0.13223268798111432
Frankie Muniz,25,8,0.1636399790325151,0.0382534440537921,0.08866322868708258,0.2386167293779476,0.149953500690865
Jordan Fisher,25,8,0.1804407684228865,0.0481627883181182,0.08604170331937483,0.2748398335263982,0.18879813020702335
Terrell Owens,25,8,0.1038881966220701,0.0185455259607992,0.06753896573890367,0.14023742750523654,0.07269846176633288
Victoria Arlen,25,8,0.1901209232890825,0.0441330897241522,0.1036200674297442,0.2766217791484208,0.1730017117186766
Lindsey Stirling,25,8,0.1631639895872226,0.0435756647891271,0.0777556866005335,0.24857229257391172,0.17081660597337822
Drew Scott,25,8,0.1987461430462231,0.0479027118748269,0.10485682777156237,0.29263545832088383,0.18777863054932148
Frankie Muniz,25,9,0.2094618300372457,0.0367804744586488,0.13737210009829404,0.28155155997619735,0.14417945987790332
Jordan Fisher,25,9,0.2223149869077728,0.0476949056794245,0.12883297177610076,0.31579700203944483,0.18696403026334407
Victoria Arlen,25,9,0.135222905970893,0.0208470210331486,0.09436274474592175,0.17608306719586425,0.0817203224499425
Lindsey Stirling,25,9,0.1977378262761506,0.0426573395188167,0.11412944081926987,0.2813462117330313,0.16721677091376144
Drew Scott,25,9,0.2352624508079379,0.0446986965219873,0.1476530056248428,0.322871895991033,0.1752188903661902
Frankie Muniz,25,10,0.2631224753211586,0.0519253256432161,0.16134883706045505,0.3648961135818622,0.20354727652140714
Jordan Fisher,25,10,0.2883370022866,0.0586257562134437,0.17343052010825033,0.4032434844649496,0.2298129643566993
Lindsey Stirling,25,10,0.2579406805291174,0.0524751435045592,0.15508939926018137,0.3607919617980534,0.20570256253787203
Drew Scott,25,10,0.1905998418631241,0.0254788174623422,0.14066135963693338,0.2405383240893148,0.09987696445238142
Jamie Anderson,26,1,0.0581322707460773,0.0103677779301821,0.03781142600292038,0.07845311548923421,0.04064168948631383
Johnny Damon,26,1,0.1012193477573476,0.0226409644304809,0.05684305747360504,0.14559563804109016,0.08875258056748511
Kareem Abdul-Jabbar,26,1,0.0781309696568473,0.0157493544997812,0.047262234837276144,0.10899970447641844,0.06173746963914229
Arike Ogunbowale,26,1,0.1439237607201723,0.0342435051436727,0.07680649063857381,0.21104103080177078,0.13423454016319697
Jennie Finch Daigle,26,1,0.1360146594334697,0.0391390638784177,0.05930209423177099,0.21272722463516838,0.1534251304033974
Chris Mazdzer,26,1,0.0907909818945981,0.024625594493482,0.04252481668737338,0.13905714710182282,0.09653233041444945
Mirai Nagasu,26,1,0.1119973728697541,0.0320846592939538,0.04911144065360465,0.17488330508590355,0.1257718644322989
Tonya Harding,26,1,0.0738747230962482,0.0172326350590579,0.04009875838049471,0.10765068781200168,0.06755192943150698
Josh Norman,26,1,0.103157860449138,0.0308934719562515,0.04260665541488506,0.16370906548339093,0.12110241006850586
Adam Rippon,26,1,0.1027580533763469,0.0246254310316154,0.054492208554380715,0.15102389819831308,0.09653168964393236
Kareem Abdul-Jabbar,26,2,0.0554620011186574,0.0155247996690702,0.02503339376727981,0.08589060847003499,0.06085721470275518
Arike Ogunbowale,26,2,0.1809328815048324,0.0458324804643121,0.09110121979478068,0.2707645432148841,0.17966332342010338
Jennie Finch Daigle,26,2,0.165942388727257,0.0433114982602846,0.08105185213709919,0.2508329253174148,0.1697810731803156
Chris Mazdzer,26,2,0.1134424109402628,0.0330866872276185,0.04859250397413055,0.17829231790639505,0.12969981393226448
Mirai Nagasu,26,2,0.1322322496975932,0.0369683522189051,0.05977427934853921,0.2046902200466472,0.14491594069810798
Tonya Harding,26,2,0.0959162009859888,0.0253567794682607,0.04621691322819783,0.14561548874377978,0.09939857551558196
Josh Norman,26,2,0.1308599591452781,0.0376506031521872,0.05706477696699118,0.204655141323565,0.1475903643565738
Adam Rippon,26,2,0.1252119078801299,0.0374675505823222,0.051775508738778384,0.1986483070214814,0.146872798282703
Jennie Finch Daigle,26,3,0.1357131602920815,0.0193147976500851,0.09785615689791471,0.17357016368624828,0.07571400678833357
Chris Mazdzer,26,3,0.1691358816525118,0.0367029213995585,0.09719815570937716,0.24107360759564644,0.14387545188626927
Mirai Nagasu,26,3,0.1908738772049399,0.0470501155152175,0.0986556507951136,0.2830921036147662,0.18443645281965262
